customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,churn
CUST-003940,39,109.57,4617.34,Month-to-month,Fiber optic,No,Credit card,0
CUST-003941,22,19.85,433.57,Two year,DSL,Yes,Bank transfer,0
CUST-003942,66,48.9,3158.76,Two year,No,No,Mailed check,0
CUST-003943,69,77.64,5320.1,Month-to-month,DSL,Yes,Mailed check,0
CUST-003944,9,62.89,627.92,Month-to-month,DSL,No,Credit card,1
CUST-003945,52,23.02,1235.61,Month-to-month,DSL,No,Electronic check,1
CUST-003946,1,76.56,156.66,One year,Fiber optic,No,Bank transfer,1
CUST-003947,26,64.7,1785.29,One year,DSL,Yes,Mailed check,0
CUST-003948,69,122.43,9235.92,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-003949,12,57.4,748.49,One year,No,No,Credit card,0
CUST-003950,27,100.04,2618.7,Month-to-month,DSL,No,Credit card,0
CUST-003951,15,26.99,397.06,Month-to-month,No,No,Mailed check,1
CUST-003952,52,34.16,1958.54,Two year,No,Yes,Bank transfer,0
CUST-003953,33,86.65,3021.17,Two year,DSL,No,Mailed check,0
CUST-003954,42,97.51,4236.3,One year,Fiber optic,No,Bank transfer,0
CUST-003955,67,36.28,2522.3,Month-to-month,No,Yes,Electronic check,0
CUST-003956,37,65.72,2517.46,Month-to-month,Fiber optic,No,Credit card,0
CUST-003957,52,23.55,1275.33,Month-to-month,Fiber optic,No,Electronic check,0
CUST-003958,7,59.56,467.63,Month-to-month,No,No,Electronic check,0
CUST-003959,15,90.11,1517.79,Month-to-month,Fiber optic,No,Credit card,1
CUST-003960,68,51.95,3490.56,Two year,DSL,Yes,Mailed check,0
CUST-003961,61,57.53,3405.7,One year,DSL,No,Electronic check,0
CUST-003962,47,31.11,1366.87,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-003963,27,45.55,1260.22,Month-to-month,Fiber optic,No,Mailed check,0
CUST-003964,14,117.74,1878.08,Month-to-month,DSL,No,Credit card,1
CUST-003965,61,67.19,4070.38,Month-to-month,DSL,No,Credit card,0
CUST-003966,56,34.93,1853.82,One year,No,No,Bank transfer,0
CUST-003967,17,55.56,1014.26,Month-to-month,Fiber optic,No,Mailed check,1
CUST-003968,42,17.08,710.41,Two year,DSL,No,Mailed check,0
CUST-003969,44,34.58,1676.33,Month-to-month,DSL,No,Bank transfer,0
CUST-003970,34,105.81,3902.34,Month-to-month,DSL,No,Credit card,0
CUST-003971,66,60.73,3810.07,Two year,DSL,No,Bank transfer,0
CUST-003972,8,121.72,1085.97,Month-to-month,Fiber optic,No,Electronic check,1
CUST-003973,18,62.14,1136.07,Month-to-month,DSL,No,Electronic check,0
CUST-003974,6,63.92,421.48,One year,No,No,Bank transfer,0
CUST-003975,49,84.23,4199.56,Month-to-month,DSL,No,Mailed check,0
CUST-003976,46,15.0,733.84,Month-to-month,DSL,No,Mailed check,0
CUST-003977,71,71.15,5101.74,Month-to-month,No,No,Mailed check,0
CUST-003978,39,63.53,2475.63,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-003979,10,109.58,1072.42,Month-to-month,DSL,Yes,Electronic check,1
CUST-003980,32,93.94,2996.83,Month-to-month,DSL,No,Electronic check,1
CUST-003981,6,30.99,222.91,One year,Fiber optic,Yes,Electronic check,1
CUST-003982,48,102.26,4674.72,Two year,Fiber optic,No,Bank transfer,0
CUST-003983,48,57.13,2978.92,Month-to-month,No,Yes,Bank transfer,0
CUST-003984,61,37.87,2279.21,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-003985,24,70.91,1790.0,Month-to-month,No,No,Electronic check,0
CUST-003986,22,58.92,1328.05,Month-to-month,Fiber optic,No,Electronic check,1
CUST-003987,5,111.15,627.7,Month-to-month,Fiber optic,No,Electronic check,1
CUST-003988,29,75.22,2306.24,One year,Fiber optic,No,Bank transfer,0
CUST-003989,34,71.17,2416.46,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-003990,54,92.02,4850.27,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-003991,54,97.79,4739.26,One year,Fiber optic,No,Mailed check,0
CUST-003992,10,88.51,1037.0,Two year,DSL,No,Electronic check,0
CUST-003993,20,107.58,2259.96,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-003994,36,83.26,3251.08,Month-to-month,DSL,No,Bank transfer,1
CUST-003995,24,70.03,1805.03,Two year,Fiber optic,No,Electronic check,1
CUST-003996,1,102.18,215.66,Month-to-month,DSL,No,Electronic check,0
CUST-003997,60,62.27,3691.51,One year,DSL,Yes,Bank transfer,0
CUST-003998,52,66.0,3257.83,One year,DSL,Yes,Credit card,0
CUST-003999,37,116.65,4601.63,Month-to-month,DSL,Yes,Credit card,0
CUST-004000,22,113.66,2631.15,Month-to-month,DSL,No,Bank transfer,1
CUST-004001,60,64.75,3857.93,Month-to-month,DSL,No,Bank transfer,0
CUST-004002,2,51.39,159.91,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004003,32,108.9,3648.91,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004004,57,89.01,5327.66,One year,No,Yes,Credit card,0
CUST-004005,68,74.47,4875.59,One year,No,No,Mailed check,0
CUST-004006,18,55.34,1102.93,Two year,DSL,No,Mailed check,0
CUST-004007,46,74.95,3521.88,Two year,Fiber optic,No,Electronic check,0
CUST-004008,13,64.35,949.75,One year,Fiber optic,No,Electronic check,1
CUST-004009,8,45.07,425.27,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004010,25,68.87,1852.1,Month-to-month,Fiber optic,No,Credit card,0
CUST-004011,63,72.96,4643.67,One year,Fiber optic,No,Mailed check,0
CUST-004012,49,53.74,2782.23,One year,Fiber optic,Yes,Bank transfer,0
CUST-004013,35,92.11,3500.31,Month-to-month,Fiber optic,No,Credit card,1
CUST-004014,20,103.66,2243.01,One year,Fiber optic,No,Mailed check,0
CUST-004015,10,94.1,1045.55,Month-to-month,DSL,Yes,Mailed check,0
CUST-004016,19,56.71,1174.62,Month-to-month,No,No,Bank transfer,1
CUST-004017,10,87.67,939.07,Two year,No,No,Mailed check,0
CUST-004018,13,67.34,1014.11,Month-to-month,DSL,No,Mailed check,1
CUST-004019,49,27.93,1278.96,Month-to-month,Fiber optic,No,Credit card,0
CUST-004020,9,85.18,853.28,One year,No,Yes,Mailed check,0
CUST-004021,3,69.38,271.9,One year,Fiber optic,No,Mailed check,0
CUST-004022,39,142.81,5529.21,Month-to-month,DSL,Yes,Credit card,0
CUST-004023,20,108.72,2317.92,One year,Fiber optic,Yes,Bank transfer,0
CUST-004024,32,86.33,2688.71,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004025,10,72.48,883.01,One year,DSL,No,Mailed check,1
CUST-004026,15,69.91,1042.96,Month-to-month,Fiber optic,No,Credit card,1
CUST-004027,31,34.89,1063.36,Two year,Fiber optic,No,Credit card,0
CUST-004028,49,15.0,710.79,One year,DSL,No,Electronic check,0
CUST-004029,29,38.82,1176.26,Month-to-month,No,No,Electronic check,0
CUST-004030,39,63.57,2671.73,Month-to-month,DSL,No,Bank transfer,0
CUST-004031,37,15.0,584.99,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004032,19,48.67,1045.07,One year,Fiber optic,Yes,Electronic check,0
CUST-004033,20,57.57,1159.0,One year,DSL,Yes,Bank transfer,0
CUST-004034,30,58.54,1874.42,One year,Fiber optic,No,Electronic check,1
CUST-004035,2,45.15,133.39,Two year,Fiber optic,No,Credit card,0
CUST-004036,49,54.75,2768.95,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-004037,44,116.72,5543.41,One year,Fiber optic,No,Credit card,0
CUST-004038,22,84.86,1786.72,Month-to-month,No,No,Electronic check,0
CUST-004039,26,48.19,1430.69,One year,No,No,Credit card,1
CUST-004040,23,62.95,1499.82,Month-to-month,DSL,Yes,Mailed check,1
CUST-004041,46,64.15,2772.87,One year,Fiber optic,Yes,Electronic check,0
CUST-004042,54,41.96,2227.92,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004043,7,41.93,337.12,Month-to-month,No,No,Mailed check,1
CUST-004044,29,95.32,2760.38,Month-to-month,No,No,Bank transfer,0
CUST-004045,0,52.41,47.04,Two year,Fiber optic,Yes,Credit card,0
CUST-004046,32,32.16,1066.39,Month-to-month,No,Yes,Mailed check,0
CUST-004047,17,63.71,1105.32,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004048,24,68.54,1769.29,Month-to-month,DSL,Yes,Electronic check,0
CUST-004049,32,15.0,468.56,Month-to-month,Fiber optic,No,Credit card,1
CUST-004050,23,63.78,1703.74,Two year,Fiber optic,No,Mailed check,0
CUST-004051,28,91.04,2707.95,Two year,Fiber optic,No,Credit card,0
CUST-004052,55,78.54,4441.34,Two year,Fiber optic,Yes,Mailed check,0
CUST-004053,58,131.89,8024.19,Two year,Fiber optic,No,Mailed check,0
CUST-004054,0,102.53,93.2,Month-to-month,No,No,Credit card,1
CUST-004055,27,108.47,2961.64,Month-to-month,DSL,No,Electronic check,1
CUST-004056,60,149.0,9899.47,One year,Fiber optic,No,Bank transfer,0
CUST-004057,38,87.74,3367.27,One year,Fiber optic,No,Mailed check,0
CUST-004058,14,69.89,1045.09,Month-to-month,DSL,Yes,Mailed check,0
CUST-004059,42,94.21,3956.63,One year,Fiber optic,No,Bank transfer,1
CUST-004060,10,48.22,569.29,Month-to-month,Fiber optic,No,Credit card,0
CUST-004061,1,68.23,134.79,Month-to-month,DSL,No,Mailed check,1
CUST-004062,45,45.57,1964.94,Month-to-month,No,No,Bank transfer,0
CUST-004063,37,76.94,3300.69,Two year,Fiber optic,No,Electronic check,0
CUST-004064,54,45.44,2327.52,One year,DSL,Yes,Electronic check,0
CUST-004065,24,44.39,1104.4,Month-to-month,DSL,Yes,Bank transfer,1
CUST-004066,61,77.4,4597.07,Two year,Fiber optic,No,Bank transfer,0
CUST-004067,30,60.87,1820.73,Two year,No,No,Electronic check,0
CUST-004068,53,15.0,767.08,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004069,7,21.33,166.06,One year,DSL,No,Mailed check,0
CUST-004070,6,30.58,224.61,Month-to-month,DSL,No,Mailed check,0
CUST-004071,56,38.51,1986.36,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004072,60,77.43,5021.16,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-004073,67,71.57,5131.48,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-004074,23,96.96,2386.23,Month-to-month,DSL,No,Electronic check,0
CUST-004075,1,87.58,176.27,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004076,70,97.16,6993.57,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004077,43,83.25,3923.79,One year,Fiber optic,No,Bank transfer,0
CUST-004078,17,71.29,1171.21,One year,DSL,No,Mailed check,1
CUST-004079,54,97.98,5584.9,Month-to-month,Fiber optic,No,Credit card,1
CUST-004080,65,92.58,5882.47,Month-to-month,Fiber optic,No,Credit card,0
CUST-004081,20,76.28,1668.08,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004082,55,103.13,5598.21,Two year,DSL,No,Bank transfer,0
CUST-004083,56,15.0,885.22,Two year,DSL,No,Credit card,0
CUST-004084,36,56.29,1921.34,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-004085,45,55.83,2350.68,One year,DSL,No,Mailed check,1
CUST-004086,19,99.58,1980.35,One year,Fiber optic,No,Bank transfer,0
CUST-004087,66,112.14,8052.8,Two year,Fiber optic,No,Electronic check,0
CUST-004088,70,21.49,1567.04,Month-to-month,DSL,No,Bank transfer,0
CUST-004089,70,107.34,7822.4,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004090,53,29.86,1681.6,One year,Fiber optic,Yes,Electronic check,0
CUST-004091,3,30.76,120.61,Month-to-month,DSL,No,Bank transfer,0
CUST-004092,26,57.97,1613.03,Month-to-month,No,Yes,Mailed check,0
CUST-004093,32,55.45,1776.94,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004094,69,18.25,1257.27,Month-to-month,No,No,Credit card,0
CUST-004095,39,84.5,3347.77,One year,DSL,No,Credit card,0
CUST-004096,38,85.38,3239.07,One year,No,No,Electronic check,0
CUST-004097,10,96.62,1059.32,Month-to-month,No,No,Bank transfer,1
CUST-004098,57,52.0,2977.4,Two year,DSL,No,Mailed check,0
CUST-004099,24,63.81,1538.87,Month-to-month,Fiber optic,No,Credit card,1
CUST-004100,6,64.09,445.46,Two year,Fiber optic,No,Bank transfer,1
CUST-004101,71,115.64,8390.71,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004102,13,15.0,198.45,Two year,Fiber optic,No,Credit card,1
CUST-004103,1,36.29,74.1,Two year,No,No,Bank transfer,0
CUST-004104,5,65.17,381.35,Two year,Fiber optic,Yes,Electronic check,1
CUST-004105,32,32.43,1080.89,Two year,No,Yes,Mailed check,1
CUST-004106,7,57.25,442.77,Month-to-month,No,Yes,Credit card,0
CUST-004107,60,61.22,3930.42,One year,No,No,Bank transfer,0
CUST-004108,36,45.27,1755.04,One year,Fiber optic,No,Electronic check,0
CUST-004109,23,66.93,1522.13,Month-to-month,Fiber optic,No,Credit card,1
CUST-004110,0,83.84,86.05,Two year,No,Yes,Mailed check,0
CUST-004111,34,57.91,2173.49,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004112,10,51.4,538.64,Month-to-month,DSL,No,Credit card,1
CUST-004113,70,60.03,4076.75,Two year,Fiber optic,No,Credit card,0
CUST-004114,20,64.78,1410.31,Month-to-month,DSL,No,Bank transfer,1
CUST-004115,34,15.0,490.69,Month-to-month,No,No,Bank transfer,0
CUST-004116,1,78.85,151.56,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004117,9,51.47,488.59,One year,Fiber optic,No,Bank transfer,0
CUST-004118,14,102.85,1600.35,Two year,DSL,No,Credit card,0
CUST-004119,3,82.73,319.47,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004120,52,100.1,5229.91,One year,DSL,No,Credit card,0
CUST-004121,68,34.67,2302.71,One year,Fiber optic,Yes,Electronic check,0
CUST-004122,70,53.86,4043.54,One year,Fiber optic,No,Mailed check,0
CUST-004123,19,27.73,530.7,One year,Fiber optic,No,Electronic check,0
CUST-004124,56,43.84,2323.23,Two year,DSL,No,Mailed check,0
CUST-004125,36,102.56,3520.32,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004126,3,109.62,453.71,Month-to-month,Fiber optic,No,Credit card,1
CUST-004127,6,30.56,222.08,One year,No,No,Electronic check,0
CUST-004128,39,51.25,2178.05,Month-to-month,No,No,Credit card,0
CUST-004129,30,62.71,1821.56,Month-to-month,Fiber optic,No,Credit card,1
CUST-004130,0,82.57,81.61,Month-to-month,DSL,Yes,Electronic check,1
CUST-004131,66,15.0,1126.97,Month-to-month,DSL,Yes,Credit card,0
CUST-004132,52,16.91,882.68,Two year,No,No,Credit card,0
CUST-004133,36,79.69,2865.42,Month-to-month,No,No,Electronic check,1
CUST-004134,71,15.0,1078.87,One year,DSL,No,Electronic check,0
CUST-004135,69,51.6,3707.43,One year,Fiber optic,No,Bank transfer,0
CUST-004136,70,69.86,5087.54,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004137,18,77.47,1426.71,Month-to-month,DSL,No,Mailed check,1
CUST-004138,63,60.75,3774.17,Month-to-month,No,No,Mailed check,0
CUST-004139,36,54.03,1969.38,Month-to-month,No,No,Mailed check,0
CUST-004140,52,90.34,4613.09,Month-to-month,No,No,Credit card,1
CUST-004141,61,73.56,4278.93,One year,DSL,Yes,Electronic check,0
CUST-004142,11,45.59,596.53,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004143,32,66.13,2137.94,Month-to-month,No,Yes,Credit card,0
CUST-004144,9,76.5,751.55,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004145,20,116.55,2408.44,Month-to-month,Fiber optic,No,Credit card,0
CUST-004146,29,88.59,2646.99,Month-to-month,Fiber optic,No,Credit card,1
CUST-004147,61,101.44,6425.79,Two year,DSL,No,Electronic check,0
CUST-004148,62,46.68,2872.55,Month-to-month,Fiber optic,No,Credit card,0
CUST-004149,28,49.27,1510.37,Month-to-month,No,No,Mailed check,0
CUST-004150,23,57.94,1432.09,One year,DSL,No,Mailed check,0
CUST-004151,38,60.69,2344.43,One year,DSL,No,Mailed check,0
CUST-004152,65,34.76,2217.69,One year,Fiber optic,No,Credit card,0
CUST-004153,70,102.98,7708.06,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004154,16,91.5,1542.91,One year,DSL,Yes,Electronic check,0
CUST-004155,13,55.83,733.05,Month-to-month,DSL,No,Electronic check,0
CUST-004156,50,84.25,4516.18,One year,Fiber optic,No,Bank transfer,0
CUST-004157,21,71.69,1519.84,Month-to-month,DSL,No,Credit card,0
CUST-004158,14,86.59,1355.33,One year,Fiber optic,No,Bank transfer,0
CUST-004159,2,24.67,64.71,One year,Fiber optic,No,Credit card,1
CUST-004160,29,60.63,1785.38,One year,Fiber optic,No,Electronic check,0
CUST-004161,28,63.26,1940.9,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004162,40,83.71,3432.96,One year,Fiber optic,No,Bank transfer,0
CUST-004163,14,46.15,712.9,One year,Fiber optic,Yes,Credit card,0
CUST-004164,51,15.0,744.82,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004165,48,32.55,1622.63,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004166,33,63.17,2148.13,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004167,13,66.92,948.23,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004168,36,115.51,4709.75,One year,Fiber optic,No,Credit card,1
CUST-004169,48,82.48,4305.27,Month-to-month,Fiber optic,No,Credit card,1
CUST-004170,26,67.45,1893.15,One year,DSL,No,Mailed check,1
CUST-004171,18,64.03,1265.48,One year,Fiber optic,Yes,Mailed check,1
CUST-004172,36,98.13,3465.6,One year,DSL,Yes,Credit card,0
CUST-004173,25,47.3,1200.74,One year,No,No,Bank transfer,0
CUST-004174,28,60.79,1627.86,One year,Fiber optic,Yes,Mailed check,0
CUST-004175,25,32.32,787.03,Month-to-month,DSL,No,Mailed check,0
CUST-004176,21,107.57,2261.58,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004177,51,76.77,3986.48,Two year,Fiber optic,No,Bank transfer,0
CUST-004178,33,43.77,1397.17,Two year,No,No,Bank transfer,0
CUST-004179,33,61.57,2089.16,Month-to-month,No,Yes,Electronic check,0
CUST-004180,47,80.29,3824.22,Two year,No,No,Electronic check,0
CUST-004181,26,57.48,1463.91,Two year,Fiber optic,No,Electronic check,0
CUST-004182,7,48.97,421.61,Month-to-month,No,No,Electronic check,1
CUST-004183,61,45.37,2626.75,One year,Fiber optic,No,Mailed check,0
CUST-004184,4,75.17,396.84,One year,No,Yes,Mailed check,0
CUST-004185,41,54.26,2021.99,Month-to-month,DSL,No,Mailed check,0
CUST-004186,19,51.39,1020.44,Month-to-month,No,Yes,Credit card,0
CUST-004187,15,24.92,374.82,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004188,3,67.33,260.5,One year,DSL,Yes,Credit card,0
CUST-004189,64,59.56,4222.03,Month-to-month,No,No,Electronic check,0
CUST-004190,30,55.35,1686.1,One year,Fiber optic,Yes,Bank transfer,0
CUST-004191,24,70.96,1676.1,One year,No,No,Credit card,0
CUST-004192,53,87.44,4836.89,One year,DSL,Yes,Credit card,0
CUST-004193,2,86.05,253.55,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-004194,40,81.58,3370.06,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004195,35,57.78,1984.97,Month-to-month,DSL,Yes,Mailed check,0
CUST-004196,39,47.99,1836.56,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004197,8,33.68,291.2,Month-to-month,Fiber optic,No,Credit card,0
CUST-004198,68,47.21,3387.2,Month-to-month,DSL,Yes,Mailed check,0
CUST-004199,17,65.59,1167.22,Month-to-month,Fiber optic,No,Credit card,0
CUST-004200,48,41.41,1922.81,One year,DSL,No,Credit card,0
CUST-004201,53,67.88,3695.27,Month-to-month,No,Yes,Electronic check,0
CUST-004202,24,36.04,904.49,Month-to-month,No,No,Credit card,1
CUST-004203,9,15.17,156.05,Two year,Fiber optic,No,Bank transfer,0
CUST-004204,21,89.58,1923.33,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004205,58,50.77,2983.67,Two year,Fiber optic,No,Mailed check,0
CUST-004206,65,39.89,2688.18,One year,DSL,No,Mailed check,0
CUST-004207,67,32.18,2078.1,Month-to-month,No,No,Bank transfer,0
CUST-004208,16,77.69,1379.27,Two year,DSL,No,Electronic check,0
CUST-004209,43,106.25,4678.72,Two year,Fiber optic,No,Bank transfer,0
CUST-004210,10,52.91,549.95,One year,DSL,No,Bank transfer,1
CUST-004211,51,58.53,2875.03,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004212,29,97.15,2899.98,Month-to-month,No,No,Electronic check,0
CUST-004213,51,15.0,758.54,Month-to-month,DSL,No,Bank transfer,0
CUST-004214,49,124.01,6434.24,One year,DSL,Yes,Bank transfer,1
CUST-004215,71,138.32,9816.46,Month-to-month,DSL,Yes,Mailed check,0
CUST-004216,35,15.0,548.18,Month-to-month,DSL,Yes,Credit card,0
CUST-004217,24,62.07,1486.02,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-004218,37,43.43,1648.5,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-004219,11,57.06,729.72,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004220,8,52.45,468.54,Month-to-month,DSL,Yes,Bank transfer,1
CUST-004221,37,89.35,3301.53,Two year,Fiber optic,No,Credit card,1
CUST-004222,59,61.62,3537.68,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004223,38,37.67,1467.86,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-004224,56,59.83,3650.89,Month-to-month,DSL,No,Electronic check,0
CUST-004225,12,80.44,974.47,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-004226,32,29.49,970.69,One year,DSL,No,Electronic check,0
CUST-004227,44,15.61,642.38,Month-to-month,No,No,Credit card,0
CUST-004228,25,124.78,3177.76,Two year,No,No,Credit card,0
CUST-004229,1,45.73,92.66,Two year,No,No,Electronic check,0
CUST-004230,5,60.88,336.41,Two year,DSL,No,Bank transfer,0
CUST-004231,66,53.07,3476.36,Two year,DSL,Yes,Bank transfer,0
CUST-004232,43,81.44,3635.53,Month-to-month,No,No,Bank transfer,1
CUST-004233,19,118.18,2379.17,One year,Fiber optic,Yes,Bank transfer,0
CUST-004234,18,82.4,1592.1,Month-to-month,Fiber optic,No,Credit card,1
CUST-004235,2,19.45,55.5,One year,Fiber optic,No,Electronic check,1
CUST-004236,68,23.48,1643.36,Month-to-month,DSL,No,Electronic check,0
CUST-004237,7,53.03,411.52,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004238,54,56.95,3244.25,Month-to-month,No,No,Credit card,1
CUST-004239,17,15.0,238.81,One year,Fiber optic,No,Electronic check,0
CUST-004240,24,89.58,2207.08,One year,Fiber optic,No,Electronic check,0
CUST-004241,19,32.41,651.41,Month-to-month,No,No,Bank transfer,0
CUST-004242,59,109.8,7032.44,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-004243,2,119.62,360.41,Month-to-month,DSL,No,Bank transfer,1
CUST-004244,25,57.55,1510.45,One year,Fiber optic,No,Mailed check,0
CUST-004245,20,78.17,1672.37,Month-to-month,DSL,Yes,Electronic check,1
CUST-004246,19,28.04,595.97,Month-to-month,DSL,No,Bank transfer,1
CUST-004247,13,83.71,1149.57,One year,Fiber optic,No,Electronic check,1
CUST-004248,65,50.05,3071.82,One year,DSL,No,Mailed check,0
CUST-004249,27,32.38,834.43,Two year,DSL,No,Credit card,0
CUST-004250,30,56.32,1803.9,One year,Fiber optic,No,Electronic check,1
CUST-004251,27,51.03,1444.72,Two year,DSL,No,Electronic check,0
CUST-004252,70,55.25,3872.14,Month-to-month,Fiber optic,No,Credit card,0
CUST-004253,24,93.49,2268.77,Month-to-month,DSL,Yes,Mailed check,0
CUST-004254,24,41.44,1045.39,Two year,Fiber optic,No,Mailed check,0
CUST-004255,23,117.05,2838.67,Month-to-month,No,No,Bank transfer,1
CUST-004256,23,25.25,620.49,One year,DSL,No,Electronic check,0
CUST-004257,6,113.46,750.21,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004258,43,34.5,1384.28,Month-to-month,DSL,Yes,Credit card,0
CUST-004259,1,64.97,124.0,Month-to-month,DSL,No,Credit card,1
CUST-004260,16,50.29,797.24,One year,Fiber optic,No,Credit card,0
CUST-004261,14,54.69,762.78,One year,DSL,Yes,Electronic check,0
CUST-004262,20,89.04,2016.61,Month-to-month,DSL,No,Bank transfer,0
CUST-004263,54,109.99,5363.98,Month-to-month,Fiber optic,No,Credit card,0
CUST-004264,43,100.72,4535.57,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-004265,71,52.85,3978.09,Month-to-month,No,No,Mailed check,0
CUST-004266,25,70.53,1924.26,Month-to-month,No,No,Mailed check,0
CUST-004267,66,41.54,2821.6,Two year,Fiber optic,No,Electronic check,0
CUST-004268,3,35.25,150.32,Month-to-month,DSL,Yes,Electronic check,1
CUST-004269,36,30.61,1233.6,Month-to-month,DSL,Yes,Mailed check,0
CUST-004270,57,51.87,2963.16,Month-to-month,Fiber optic,No,Electronic check,0
CUST-004271,38,72.49,2890.29,Month-to-month,No,No,Credit card,0
CUST-004272,67,15.0,1085.07,Month-to-month,DSL,Yes,Electronic check,0
CUST-004273,22,63.61,1399.96,One year,DSL,No,Bank transfer,0
CUST-004274,2,110.48,327.38,One year,Fiber optic,Yes,Bank transfer,0
CUST-004275,55,98.66,5351.93,Two year,No,No,Electronic check,0
CUST-004276,4,47.44,242.69,Month-to-month,Fiber optic,No,Mailed check,1
CUST-004277,55,23.09,1170.52,One year,Fiber optic,Yes,Credit card,0
CUST-004278,52,78.79,4476.11,Two year,Fiber optic,No,Electronic check,0
CUST-004279,60,15.0,939.42,Two year,Fiber optic,No,Electronic check,0
CUST-004280,34,98.3,3542.15,Two year,Fiber optic,No,Electronic check,0
CUST-004281,64,58.59,3358.47,Month-to-month,Fiber optic,No,Electronic check,1
CUST-004282,12,119.94,1478.12,Two year,Fiber optic,Yes,Credit card,1
CUST-004283,31,15.0,515.77,Two year,Fiber optic,Yes,Electronic check,0
CUST-004284,8,92.54,825.51,One year,DSL,No,Mailed check,0
CUST-004285,55,61.98,3171.92,One year,DSL,No,Credit card,0
CUST-004286,51,55.07,2895.29,Two year,DSL,Yes,Credit card,0
CUST-004287,58,23.9,1458.27,Month-to-month,DSL,No,Electronic check,0
CUST-004288,55,82.87,4764.19,One year,DSL,Yes,Mailed check,0
CUST-004289,22,85.28,1946.78,One year,Fiber optic,Yes,Electronic check,0
CUST-004290,4,118.55,626.43,One year,No,No,Electronic check,0
CUST-004291,66,95.24,6157.2,One year,Fiber optic,No,Credit card,0
CUST-004292,35,47.18,1744.46,Month-to-month,Fiber optic,No,Mailed check,0
CUST-004293,6,34.88,245.84,Month-to-month,No,Yes,Bank transfer,0
CUST-004294,66,23.95,1593.66,Month-to-month,No,No,Electronic check,0
CUST-004295,71,109.2,7713.18,One year,DSL,Yes,Mailed check,0
CUST-004296,32,41.65,1350.99,One year,DSL,No,Mailed check,0
CUST-004297,55,109.41,6136.67,Two year,DSL,No,Bank transfer,0
CUST-004298,2,80.75,238.71,One year,No,No,Credit card,0
CUST-004299,6,74.9,543.5,One year,DSL,No,Electronic check,0
CUST-004300,19,55.79,1085.97,Month-to-month,DSL,No,Bank transfer,0
